m4id,assay,casrn,dtxsid,chemName,normalizedDataType,mechanisticTargets,ac50,acc,response units,topOfCurve,topOfCurve units,call,Concentration Response (Index:Concentration:Response)
9148882,CCTE_Simmons_AUR_TPO_dn,654055-01-3,DTXSID3040776,Morin hydrate,percent_activity,Thyroid Hormone Generation,0.29,0.0756,uM,99.177,percent_activity,Active,"(1:0.09:21.872),(1:0.09:22.316),(1:0.09:25.08),(2:0.3:52.292),(2:0.3:48.445),(2:0.3:50.878),(3:1:76.87),(3:1:78.52),(3:1:77.193),(4:5:94.102),(4:5:93.578),(4:5:93.746),(5:20:97.547),(5:20:97.113),(5:20:97.137),(6:90:100.067),(6:90:99.673),(6:90:99.534)"
9148938,CCTE_Simmons_AUR_TPO_dn,4574-04-3,DTXSID9041289,Myristyltrimethylammonium chloride,percent_activity,Thyroid Hormone Generation,39.68,28.53,uM,55.994,percent_activity,Active,"(1:0.08:5.807),(1:0.08:1.711),(1:0.08:4.53),(2:0.3:4.173),(2:0.3:3.687),(2:0.3:2.575),(3:1:5.612),(3:1:2.132),(3:1:2.961),(4:5:5.227),(4:5:2.617),(4:5:2.744),(5:20:12.923),(5:20:10.272),(5:20:13.087),(6:80:46.662),(6:80:43.418),(6:80:41.957)"
9148842,CCTE_Simmons_AUR_TPO_dn,99-97-8,DTXSID0021832,"N,N,4-Trimethylaniline",percent_activity,Thyroid Hormone Generation,19.068,2.993,uM,91.238,percent_activity,Active,"(1:0.09:3.954),(1:0.09:7.821),(1:0.09:1.249),(2:0.3:10.444),(2:0.3:6.977),(2:0.3:5.483),(3:1:10.347),(3:1:8.281),(3:1:8.964),(4:5:22.217),(4:5:24),(4:5:28.264),(5:20:48.17),(5:20:57.99),(5:20:44.695),(6:90:67.255),(6:90:79.32),(6:90:61.342)"
9150547,CCTE_Simmons_GUA_TPO_dn,99-97-8,DTXSID0021832,"N,N,4-Trimethylaniline",percent_activity,Thyroid Hormone Generation,102.757,22.555,uM,101.688,percent_activity,Active,"(1:0.05:4.058),(1:0.05:2.928),(1:0.05:5.745),(2:0.5:5.682),(2:0.5:3.221),(2:0.5:5.206),(3:5:10.054),(3:5:6.656),(3:5:2.635),(4:50:30.893),(4:50:35.548),(4:50:34.578),(5:500:81.981),(5:500:82.723),(5:500:84.74)"
9148849,CCTE_Simmons_AUR_TPO_dn,121-69-7,DTXSID2020507,"N,N-Dimethylaniline",percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-0.304),(1:0.09:-6.487),(1:0.09:-8.495),(2:0.4:-1.416),(2:0.4:3.952),(2:0.4:4.828),(3:1:10.236),(3:1:14.978),(3:1:2.098),(4:6:18.979),(4:6:18.34),(4:6:16.152),(5:20:36.578),(5:20:45.511),(5:20:37.062),(6:90:57.469),(6:90:70.261),(6:90:56.595)"
9150568,CCTE_Simmons_GUA_TPO_dn,121-69-7,DTXSID2020507,"N,N-Dimethylaniline",percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.01:10.573),(1:0.01:2.738),(1:0.01:1.185),(2:0.1:8.223),(2:0.1:9.798),(2:0.1:3.556),(3:1:7.636),(3:1:7.925),(3:1:3.259),(4:10:7.636),(4:10:5.908),(4:10:7.704),(5:100:31.424),(5:100:32.565),(5:100:29.333)"
9149026,CCTE_Simmons_AUR_TPO_dn,94-91-7,DTXSID2041200,"N,N???-Disalicylidene-1,2-diaminopropane",percent_activity,Thyroid Hormone Generation,31.171,16.972,uM,58.54,percent_activity,Active,"(1:0.09:-2.167),(1:0.09:2.299),(1:0.09:2.294),(2:0.3:3.397),(2:0.3:-0.826),(2:0.3:2.679),(3:1:1.118),(3:1:5.263),(3:1:5.796),(4:5:-5.751),(4:5:9.61),(4:5:10.412),(5:20:15.563),(5:20:22.277),(5:20:21.434),(6:90:43.253),(6:90:48.783),(6:90:45.71)"
9148687,CCTE_Simmons_AUR_TPO_dn,709-98-8,DTXSID8022111,"N-(3,4-Dichlorophenyl)propanamide",percent_activity,Thyroid Hormone Generation,34.632,29.347,uM,45.908,percent_activity,Active,"(1:0.005:-2.122),(1:0.005:-1.82),(1:0.005:-0.705),(2:0.02:0.801),(2:0.02:0.805),(2:0.02:0.178),(3:0.09:1.753),(3:0.09:5.109),(3:0.09:3.329),(4:0.3:8.495),(4:0.3:2.542),(4:0.3:1.785),(5:1:0.643),(5:1:0.185),(5:1:-1.979),(6:5:3.277),(6:5:4.936),(6:5:5.195),(7:20:12.32),(7:20:14.31),(7:20:12.148),(8:90:37.456),(8:90:38.023),(8:90:38.256)"
9149187,CCTE_Simmons_AUR_TPO_dn,102-27-2,DTXSID4021848,N-Ethyl-3-methylaniline,percent_activity,Thyroid Hormone Generation,10.648,14.606,uM,33.493,percent_activity,Active,"(1:0.09:0.761),(1:0.09:-1.658),(1:0.09:0.342),(2:0.3:-0.428),(2:0.3:-1.008),(2:0.3:-1.031),(3:1:-0.307),(3:1:0.624),(3:1:0.161),(4:5:9.219),(4:5:9.882),(4:5:13.672),(5:20:29.624),(5:20:20.749),(5:20:18.244),(6:90:32.381),(6:90:20.801),(6:90:43.979)"
9150565,CCTE_Simmons_GUA_TPO_dn,102-27-2,DTXSID4021848,N-Ethyl-3-methylaniline,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,Inactive,"(1:0.05:0.394),(1:0.05:4.022),(1:0.05:-117.714),(2:0.5:0.394),(2:0.5:4.022),(2:0.5:-125.333),(3:5:-6.312),(3:5:2.194),(3:5:27.048),(4:50:-6.114),(4:50:1.097),(4:50:21.714),(5:500:33.143),(5:500:19.329),(5:500:16.453)"
9148792,CCTE_Simmons_AUR_TPO_dn,103-69-5,DTXSID1025271,N-Ethylaniline,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-7.72),(1:0.09:-1.455),(1:0.09:-3.134),(2:0.3:-2.511),(2:0.3:2.251),(2:0.3:-7.878),(3:1:2.939),(3:1:2.227),(3:1:-3.886),(4:5:3.488),(4:5:5.129),(4:5:1.054),(5:20:11.822),(5:20:10.176),(5:20:14.57),(6:90:37.888),(6:90:17.806),(6:90:20.314)"
9150537,CCTE_Simmons_GUA_TPO_dn,103-69-5,DTXSID1025271,N-Ethylaniline,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.05:2.401),(1:0.05:1.213),(1:0.05:3.628),(2:0.5:1.561),(2:0.5:3.749),(2:0.5:1.693),(3:5:3.144),(3:5:0.72),(3:5:17.971),(4:50:-0.48),(4:50:5.292),(4:50:1.209),(5:500:18.743),(5:500:15.236),(5:500:14.646)"
9149015,CCTE_Simmons_AUR_TPO_dn,6610-29-3,DTXSID7044390,N-Methylhydrazinecarbothioamide,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:3.757),(1:0.09:2.605),(1:0.09:1.197),(2:0.3:3.441),(2:0.3:2.572),(2:0.3:3.014),(3:1:8.67),(3:1:11.06),(3:1:9.499),(4:5:24.891),(4:5:22.833),(4:5:21.594),(5:20:49.319),(5:20:48.724),(5:20:45.106),(6:90:82.432),(6:90:81.975),(6:90:78.792)"
9149016,CCTE_Simmons_AUR_TPO_dn,684-93-5,DTXSID4021006,N-Nitroso-N-methylurea,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-2.996),(1:0.09:-2.567),(1:0.09:-2.508),(2:0.3:-1.814),(2:0.3:-3.72),(2:0.3:-4.267),(3:1:-0.00287),(3:1:-1.869),(3:1:-2.05),(4:5:7.587),(4:5:-1.223),(4:5:-2.387),(5:20:21.254),(5:20:6.292),(5:20:2.324),(6:90:60.999),(6:90:70.846),(6:90:65.786)"
9148807,CCTE_Simmons_AUR_TPO_dn,101-54-2,DTXSID7025895,"N-Phenyl-1,4-benzenediamine",percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:4.961),(1:0.09:7.597),(1:0.09:-2.753),(2:0.3:5.223),(2:0.3:6.585),(2:0.3:3.317),(3:1:11.288),(3:1:18.256),(3:1:20.591),(4:5:54.675),(4:5:47.633),(4:5:45.362),(5:20:82.385),(5:20:57.631),(5:20:49.377),(6:90:92.846),(6:90:75.382),(6:90:60.032)"
9148885,CCTE_Simmons_AUR_TPO_dn,90-30-2,DTXSID2025892,N-Phenyl-1-naphthylamine,percent_activity,Thyroid Hormone Generation,4.563,0.987,uM,94.383,percent_activity,Active,"(1:0.09:3.454),(1:0.09:4.6),(1:0.09:1.962),(2:0.3:7.788),(2:0.3:7.181),(2:0.3:6.21),(3:1:23.283),(3:1:20.498),(3:1:19.694),(4:5:54.004),(4:5:50.053),(4:5:47.392),(5:20:75.04),(5:20:71.357),(5:20:71.312),(6:90:88.837),(6:90:87.666),(6:90:87.373)"
9148652,CCTE_Simmons_AUR_TPO_dn,15299-99-7,DTXSID5024211,Napropamide,percent_activity,Thyroid Hormone Generation,26.253,10.422,uM,65.174,percent_activity,Active,"(1:0.005:8.175),(1:0.005:6.85),(1:0.005:2.093),(2:0.02:6.466),(2:0.02:5.31),(2:0.02:1.796),(3:0.09:-1.852),(3:0.09:2.349),(3:0.09:-0.807),(4:0.3:2.581),(4:0.3:9.847),(4:0.3:5.074),(5:1:4.553),(5:1:12.058),(5:1:4.858),(6:5:18.413),(6:5:12.866),(6:5:10.685),(7:20:26.094),(7:20:22.539),(7:20:19.204),(8:90:54.312),(8:90:50.438),(8:90:52.501)"
9149029,CCTE_Simmons_AUR_TPO_dn,500-38-9,DTXSID5022437,Nordihydroguaiaretic acid,percent_activity,Thyroid Hormone Generation,0.421,0.198,uM,88.441,percent_activity,Active,"(1:0.09:7.771),(1:0.09:8.273),(1:0.09:16.255),(2:0.3:36.39),(2:0.3:21.334),(2:0.3:22.314),(3:1:74.204),(3:1:72.999),(3:1:73.173),(4:5:81.514),(4:5:80.125),(4:5:80.915),(5:20:88.294),(5:20:86.941),(5:20:87.478),(6:90:92.73),(6:90:92.698),(6:90:93.227)"
9149229,CCTE_Simmons_AUR_TPO_dn,68-22-4,DTXSID9023380,Norethindrone,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-0.816),(1:0.09:-2.596),(2:0.3:-1.413),(2:0.3:-4.921),(3:1:-3.183),(3:1:-9.372),(4:5:-4.651),(4:5:-7.338),(5:20:3.251),(5:20:0.479),(6:90:28.068),(6:90:25.003)"
9149235,CCTE_Simmons_AUR_TPO_dn,1034-01-1,DTXSID4040713,Octyl gallate,percent_activity,Thyroid Hormone Generation,0.645,0.236,uM,86.413,percent_activity,Active,"(1:0.09:8.392),(1:0.09:5.651),(1:0.09:9.974),(2:0.3:18.134),(2:0.3:21.751),(2:0.3:24.421),(3:1:63.091),(3:1:58.799),(3:1:56.023),(4:5:76.539),(4:5:72.197),(4:5:71.491),(5:20:83.713),(5:20:83.52),(5:20:79.851),(6:90:93.542),(6:90:92.054),(6:90:93.454)"
9149038,CCTE_Simmons_AUR_TPO_dn,1219-38-1,DTXSID0047957,Octylparaben,percent_activity,Thyroid Hormone Generation,44.555,39.045,uM,46.814,percent_activity,Active,"(1:0.09:-2.484),(1:0.09:-0.671),(1:0.09:0.303),(2:0.3:3.177),(2:0.3:0.534),(2:0.3:1.914),(3:1:-1.943),(3:1:-0.646),(3:1:-0.424),(4:5:3.136),(4:5:4.436),(4:5:1.519),(5:20:6.576),(5:20:8.064),(5:20:4.82),(6:90:38.883),(6:90:38.369),(6:90:39.012)"
9148874,CCTE_Simmons_AUR_TPO_dn,110-25-8,DTXSID5042243,Oleyl sarcosine,percent_activity,Thyroid Hormone Generation,14.43,8.831,uM,76.038,percent_activity,Active,"(1:0.09:-1.639),(1:0.09:2.485),(1:0.09:1.009),(2:0.3:0.32),(2:0.3:3.571),(2:0.3:4.634),(3:1:1.909),(3:1:-1.593),(3:1:3.438),(4:5:5.659),(4:5:8.192),(4:5:7.896),(5:20:48.446),(5:20:50.706),(5:20:52.352),(6:90:74.01),(6:90:74.661),(6:90:74.624)"
9148875,CCTE_Simmons_AUR_TPO_dn,79-57-2,DTXSID1034260,Oxytetracycline,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:3.559),(1:0.09:-1.107),(1:0.09:3.326),(2:0.3:5.664),(2:0.3:8.772),(2:0.3:6.979),(3:1:8.592),(3:1:9.42),(3:1:10.258),(4:5:26.079),(4:5:27.402),(4:5:28.738),(5:20:50.634),(5:20:50.018),(5:20:52.066),(6:90:77.048),(6:90:78.199),(6:90:77.143)"
9148698,CCTE_Simmons_AUR_TPO_dn,6153-64-6,DTXSID4023412,Oxytetracycline dihydrate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.005:7.188),(1:0.005:10.253),(1:0.005:7.82),(2:0.02:10.132),(2:0.02:10.046),(2:0.02:7.023),(3:0.09:4.905),(3:0.09:4.525),(3:0.09:2.11),(4:0.3:2.224),(4:0.3:4.213),(4:0.3:3.436),(5:1:9.84),(5:1:11.397),(5:1:10.722),(6:5:27.403),(6:5:25.803),(6:5:26.276),(7:20:51.352),(7:20:47.066),(7:20:51.648),(8:90:70.846),(8:90:66.79),(8:90:70.193)"
9148739,CCTE_Simmons_AUR_TPO_dn,2058-46-0,DTXSID5021097,Oxytetracycline hydrochloride,percent_activity,Thyroid Hormone Generation,22.763,7.337,uM,79.554,percent_activity,Active,"(1:0.09:8.542),(1:0.09:-3.148),(1:0.09:1.416),(2:0.3:2.436),(2:0.3:2.788),(2:0.3:-2.003),(3:1:6.786),(3:1:9.954),(3:1:-1.374),(4:5:19.097),(4:5:15.653),(4:5:7.369),(5:20:44.187),(5:20:35.696),(5:20:22.912),(6:90:66.295),(6:90:56.11),(6:90:66.106)"
9148616,CCTE_Simmons_AUR_TPO_dn,501027-49-2,DTXSID2047307,PD-0333941,percent_activity,Thyroid Hormone Generation,28.359,8.139,uM,92.02,percent_activity,Active,"(1:0.09:7.74),(1:0.09:6.223),(1:0.09:8.386),(2:0.3:7.601),(2:0.3:10.006),(2:0.3:7.336),(3:1:8.719),(3:1:8.068),(3:1:7.717),(4:5:15.223),(4:5:17.684),(4:5:10.67),(5:20:30.579),(5:20:28.946),(5:20:37.421),(6:90:76.683),(6:90:71.054),(6:90:75.399)"
9148701,CCTE_Simmons_AUR_TPO_dn,56-38-2,DTXSID7021100,Parathion,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.003:9.791),(1:0.003:7.676),(1:0.003:12.017),(2:0.01:9.754),(2:0.01:10.763),(2:0.01:12.167),(3:0.04:-1.238),(3:0.04:2.828),(3:0.04:4.692),(4:0.2:-0.0945),(4:0.2:3.213),(4:0.2:1.958),(5:0.7:6.915),(5:0.7:3.566),(5:0.7:6.772),(6:3:11.634),(6:3:10.641),(6:3:9.145),(7:10:18.243),(7:10:20.314),(7:10:15.414),(8:40:50.061),(8:40:50.804),(8:40:44.145)"
9149008,CCTE_Simmons_AUR_TPO_dn,1114-71-2,DTXSID8021199,Pebulate,percent_activity,Thyroid Hormone Generation,7.037,22.982,uM,30.594,percent_activity,Active,"(1:0.09:1.875),(1:0.09:3.318),(1:0.09:1.484),(2:0.3:5.77),(2:0.3:4.557),(2:0.3:5.48),(3:1:10.69),(3:1:8.536),(3:1:7.585),(4:5:13.527),(4:5:12.689),(4:5:12.578),(5:20:22.081),(5:20:18.887),(5:20:19.699),(6:90:24.817),(6:90:23.69),(6:90:25.495)"
9148784,CCTE_Simmons_AUR_TPO_dn,87-86-5,DTXSID7021106,Pentachlorophenol,percent_activity,Thyroid Hormone Generation,12.432,15.863,uM,37.136,percent_activity,Active,"(1:0.04:3.936),(1:0.04:3.094),(1:0.04:7.224),(2:0.2:5.971),(2:0.2:1.505),(2:0.2:7.349),(3:0.7:5.829),(3:0.7:5.651),(3:0.7:4.999),(4:3:9.894),(4:3:11.902),(4:3:4.296),(5:10:12.717),(5:10:11.659),(5:10:18.095),(6:40:29.955),(6:40:30.947),(6:40:24.945)"
9149173,CCTE_Simmons_AUR_TPO_dn,335-76-2,DTXSID3031860,Perfluorodecanoic acid,percent_activity,Thyroid Hormone Generation,21.018,21.337,uM,37.731,percent_activity,Active,"(1:0.09:3.434),(1:0.09:-1.813),(1:0.09:0.337),(2:0.3:-4.942),(2:0.3:-1.704),(2:0.3:1.225),(3:1:-6.176),(3:1:-1.035),(3:1:-3.124),(4:5:-2.928),(4:5:-1.293),(4:5:-1.669),(5:20:15.394),(5:20:25.259),(5:20:8.725),(6:90:42.224),(6:90:37.977),(6:90:29.537)"
9148790,CCTE_Simmons_AUR_TPO_dn,375-85-9,DTXSID1037303,Perfluoroheptanoic acid,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,Flag-Omit,"(1:0.09:-0.048),(1:0.09:4.846),(1:0.09:68.172),(2:0.3:99.671),(2:0.3:1.915),(2:0.3:7.358),(3:1:5.391),(3:1:6.786),(3:1:3.267),(4:5:6.693),(4:5:11.706),(4:5:12.271),(5:20:17.049),(5:20:19.223),(5:20:18.545),(6:90:31.148),(6:90:35.713),(6:90:32.674)"
9148984,CCTE_Simmons_AUR_TPO_dn,375-95-1,DTXSID8031863,Perfluorononanoic acid,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,Flag-Omit,"(1:0.09:8.723),(1:0.09:12.444),(1:0.09:14.666),(2:0.3:9.646),(2:0.3:10.676),(2:0.3:7.585),(3:1:9.439),(3:1:5.311),(3:1:10.109),(4:5:6.905),(4:5:3.099),(4:5:5.794),(5:20:8.997),(5:20:4.36),(5:20:6.141),(6:90:24.328),(6:90:29.132),(6:90:24.679)"
9148818,CCTE_Simmons_AUR_TPO_dn,349495-42-7,DTXSID3047263,PharmaGSID_47263,percent_activity,Thyroid Hormone Generation,10.883,7.654,uM,44.855,percent_activity,Active,"(1:0.09:3.159),(1:0.09:0.671),(1:0.09:3.044),(2:0.3:4.757),(2:0.3:3.715),(2:0.3:4.097),(3:1:10.288),(3:1:8.708),(3:1:4.398),(4:5:15.113),(4:5:18.543),(4:5:18.17),(5:20:25.771),(5:20:28.682),(5:20:22.424),(6:90:30.211),(6:90:37.379),(6:90:35.889)"
9148835,CCTE_Simmons_AUR_TPO_dn,1061517-62-1,DTXSID4047337,PharmaGSID_47337,percent_activity,Thyroid Hormone Generation,44.349,24.578,uM,72.237,percent_activity,Active,"(1:0.09:20.631),(1:0.09:1.972),(1:0.09:11.099),(2:0.3:9.284),(2:0.3:13.7),(2:0.3:0),(3:1:4.48),(3:1:8.831),(3:1:1.102),(4:5:5.915),(4:5:2.593),(4:5:6.083),(5:20:13.57),(5:20:15.669),(5:20:14.513),(6:90:53.48),(6:90:53.329),(6:90:60.197)"
9148804,CCTE_Simmons_AUR_TPO_dn,460081-99-6,DTXSID9048510,PharmaGSID_48510,percent_activity,Thyroid Hormone Generation,38.512,37.144,uM,40.778,percent_activity,Active,"(1:0.09:7.888),(1:0.09:6.205),(1:0.09:2.504),(2:0.3:5.554),(2:0.3:4.546),(2:0.3:4.638),(3:1:1.455),(3:1:2.932),(3:1:1.122),(4:5:5.385),(4:5:5.495),(4:5:4.117),(5:20:13.126),(5:20:12.745),(5:20:10.842),(6:90:28.617),(6:90:28.848),(6:90:33.981)"
9148924,CCTE_Simmons_AUR_TPO_dn,13684-63-4,DTXSID1024255,Phenmedipham,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:20.826),(1:0.09:20.291),(1:0.09:20.206),(2:0.3:40.269),(2:0.3:37.808),(2:0.3:36.793),(3:1:50.274),(3:1:51.286),(3:1:50.549),(4:5:61),(4:5:62.487),(4:5:62.692),(5:20:65.578),(5:20:67.275),(5:20:67.732),(6:90:72.658),(6:90:76.472),(6:90:76.722)"
9149089,CCTE_Simmons_AUR_TPO_dn,143-74-8,DTXSID8022408,Phenol red,percent_activity,Thyroid Hormone Generation,24.444,10.372,uM,61.576,percent_activity,Active,"(1:0.09:-0.618),(1:0.09:0.283),(1:0.09:0.727),(2:0.3:3.955),(2:0.3:3.498),(2:0.3:5.479),(3:1:7.811),(3:1:8.638),(3:1:8.902),(4:5:13.823),(4:5:12.525),(4:5:12.308),(5:20:22.216),(5:20:22.124),(5:20:23.706),(6:90:51.314),(6:90:50.155),(6:90:49.304)"
9148761,CCTE_Simmons_AUR_TPO_dn,77-09-8,DTXSID0021125,Phenolphthalein,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:4.507),(1:0.09:1.69),(1:0.09:3.021),(2:0.3:13.603),(2:0.3:12.019),(2:0.3:12.95),(3:1:29.185),(3:1:32.784),(3:1:28.039),(4:5:54.007),(4:5:53.478),(4:5:54.208),(5:20:70.834),(5:20:68.632),(5:20:71.681),(6:90:81.635),(6:90:80.452),(6:90:82.096)"
9149191,CCTE_Simmons_AUR_TPO_dn,81-90-3,DTXSID5022439,Phenolphthalin,percent_activity,Thyroid Hormone Generation,3.686,0.873,uM,93.452,percent_activity,Active,"(1:0.09:-0.0546),(1:0.09:5.931),(1:0.09:2.072),(2:0.3:11.208),(2:0.3:8.018),(2:0.3:5.695),(3:1:21.65),(3:1:25.517),(3:1:22.072),(4:5:52.191),(4:5:54.903),(4:5:50.129),(5:20:76.634),(5:20:80.695),(5:20:75.747),(6:90:86.749),(6:90:93.156),(6:90:87.517)"
9150539,CCTE_Simmons_GUA_TPO_dn,81-90-3,DTXSID5022439,Phenolphthalin,percent_activity,Thyroid Hormone Generation,116.604,24.212,uM,108.967,percent_activity,Active,"(1:0.05:2.172),(1:0.05:7.491),(1:0.05:-0.279),(2:0.5:-0.186),(2:0.5:8.059),(2:0.5:9.279),(3:5:9.308),(3:5:9.674),(3:5:4.182),(4:50:30.019),(4:50:25.666),(4:50:46.765),(5:500:88.45),(5:500:84.851),(5:500:90.806)"
9148840,CCTE_Simmons_AUR_TPO_dn,92-84-2,DTXSID5021126,Phenothiazine,percent_activity,Thyroid Hormone Generation,13.679,9.539,uM,85.598,percent_activity,Active,"(1:0.09:6.825),(1:0.09:6.739),(1:0.09:-6.323),(2:0.3:3.969),(2:0.3:2.364),(2:0.3:-7.734),(3:1:-5.267),(3:1:-5.248),(3:1:-2.188),(4:5:3.234),(4:5:1.21),(4:5:4.646),(5:20:65.218),(5:20:85.529),(5:20:64.599),(6:90:84.41),(6:90:83.869),(6:90:88.211)"
9150562,CCTE_Simmons_GUA_TPO_dn,92-84-2,DTXSID5021126,Phenothiazine,percent_activity,Thyroid Hormone Generation,147.062,214.138,uM,34.702,percent_activity,Active,"(1:0.05:4),(1:0.05:4),(1:0.05:-0.202),(2:0.5:3.64),(2:0.5:7.907),(2:0.5:-0.711),(3:5:3.349),(3:5:1.956),(3:5:0.506),(4:50:9.116),(4:50:8.622),(4:50:12.538),(5:500:25.674),(5:500:22.133),(5:500:28.918)"
9148923,CCTE_Simmons_AUR_TPO_dn,644-97-3,DTXSID4027282,Phenyl phosphorus dichloride,percent_activity,Thyroid Hormone Generation,26.811,7.844,uM,92.107,percent_activity,Active,"(1:0.09:1.283),(1:0.09:1.669),(1:0.09:3.055),(2:0.3:4.197),(2:0.3:3.973),(2:0.3:5.763),(3:1:4.694),(3:1:6.159),(3:1:4.287),(4:5:15.236),(4:5:16.238),(4:5:16.497),(5:20:32.901),(5:20:34.363),(5:20:32.444),(6:90:74.295),(6:90:74.568),(6:90:76.756)"
9149220,CCTE_Simmons_AUR_TPO_dn,298-02-2,DTXSID4032459,Phorate,percent_activity,Thyroid Hormone Generation,19.431,6.59,uM,74.137,percent_activity,Active,"(1:0.09:4.212),(1:0.09:3.327),(2:0.3:4.531),(2:0.3:4.093),(3:1:6.197),(3:1:7.215),(4:5:16.8),(4:5:14.124),(5:20:37.828),(5:20:33.313),(6:90:61.042),(6:90:61.78)"
9148682,CCTE_Simmons_AUR_TPO_dn,2310-17-0,DTXSID1024259,Phosalone,percent_activity,Thyroid Hormone Generation,2.639,5.124,uM,30.566,percent_activity,Active,"(1:0.005:5.57),(1:0.005:6.074),(1:0.005:2.861),(2:0.02:2.124),(2:0.02:2.215),(2:0.02:-1.894),(3:0.09:0.498),(3:0.09:-1.472),(3:0.09:-1.489),(4:0.3:3.214),(4:0.3:4.436),(4:0.3:4.48),(5:1:6.357),(5:1:10.375),(5:1:8.677),(6:5:21.537),(6:5:19.848),(6:5:17.864),(7:20:29.145),(7:20:26.89),(7:20:24.076),(8:90:24.342),(8:90:22.741),(8:90:22.838)"
9148810,CCTE_Simmons_AUR_TPO_dn,732-11-6,DTXSID5024261,Phosmet,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:4.427),(1:0.09:1.965),(1:0.09:4.744),(2:0.3:3.981),(2:0.3:2.936),(2:0.3:4.779),(3:1:7.963),(3:1:9.608),(3:1:1.899),(4:5:2.523),(4:5:10.826),(4:5:19.371),(5:20:80.308),(5:20:90.842),(5:20:67.815),(6:90:93.873),(6:90:95.354),(6:90:95.291)"
9150571,CCTE_Simmons_GUA_TPO_dn,732-11-6,DTXSID5024261,Phosmet,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.05:1.714),(1:0.05:4.064),(1:0.05:3.314),(2:0.5:8.69),(2:0.5:9.975),(2:0.5:3.669),(3:5:10.526),(3:5:10.345),(3:5:7.574),(4:50:7.589),(4:50:8.99),(4:50:7.692),(5:500:26.683),(5:500:30.911),(5:500:13.018)"
9148869,CCTE_Simmons_AUR_TPO_dn,14816-18-3,DTXSID8034324,Phoxim,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:4.716),(1:0.09:4.202),(1:0.09:3.747),(2:0.3:-2.73),(2:0.3:-4.648),(2:0.3:1.55),(3:1:2.641),(3:1:-0.553),(3:1:-4.6),(4:5:8.485),(4:5:2.794),(4:5:1.36),(5:20:26.967),(5:20:21.373),(5:20:18.277),(6:90:42.553),(6:90:37.03),(6:90:37.553)"
9148713,CCTE_Simmons_AUR_TPO_dn,51-03-6,DTXSID1021166,Piperonyl butoxide,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.005:0.5),(1:0.005:-2.586),(1:0.005:1.877),(2:0.02:1.147),(2:0.02:0.549),(2:0.02:5.506),(3:0.09:2.035),(3:0.09:4.819),(3:0.09:4.351),(4:0.3:8.356),(4:0.3:4.547),(4:0.3:3.039),(5:1:-1.011),(5:1:2.008),(5:1:0.0315),(6:6:4.274),(6:6:2.744),(6:6:5.528),(7:20:9.39),(7:20:7.992),(7:20:11.875),(8:90:23.597),(8:90:26.386),(8:90:27.17)"
9148644,CCTE_Simmons_AUR_TPO_dn,29232-93-7,DTXSID0024266,Pirimiphos-methyl,percent_activity,Thyroid Hormone Generation,17.798,3.716,uM,103.4,percent_activity,Active,"(1:0.005:2.477),(1:0.005:6.298),(1:0.005:11.406),(2:0.02:-2.467),(2:0.02:16.822),(2:0.02:8.738),(3:0.09:-6.599),(3:0.09:6.773),(3:0.09:-3.43),(4:0.3:-0.881),(4:0.3:4.92),(4:0.3:-0.601),(5:1:9.302),(5:1:9.048),(5:1:7.671),(6:5:23.196),(6:5:24.287),(6:5:24.273),(7:20:52.509),(7:20:56.726),(7:20:55.193),(8:90:86.166),(8:90:84.974),(8:90:80.732)"
